,img_name,obj_tag
301,crag_48_68.png,train
302,crag_31_83.png,train
303,crag_26_66.png,train
304,crag_31_3.png,train
305,crag_5_85.png,train
306,crag_12_8.png,train
307,crag_25_114.png,train
308,crag_57_16.png,train
309,crag_57_137.png,train
310,crag_30_130.png,train
311,crag_51_87.png,train
312,crag_58_39.png,train
313,crag_52_47.png,train
314,crag_21_49.png,train
315,crag_55_122.png,train
316,crag_58_49.png,train
317,crag_19_26.png,train
318,crag_26_102.png,train
319,crag_48_107.png,train
320,crag_49_90.png,train
321,crag_32_42.png,train
322,crag_46_108.png,train
323,crag_61_138.png,train
324,crag_3_83.png,train
325,crag_10_66.png,train
326,crag_26_128.png,train
327,crag_1_21.png,train
328,crag_64_109.png,train
329,crag_11_136.png,train
330,crag_21_142.png,train
331,crag_50_69.png,train
332,crag_2_56.png,train
333,crag_38_93.png,train
334,crag_3_40.png,train
335,crag_56_57.png,train
336,crag_20_10.png,train
337,crag_2_81.png,train
338,crag_29_96.png,train
339,crag_58_34.png,train
340,crag_36_10.png,train
341,crag_64_130.png,train
342,crag_61_119.png,train
343,crag_29_3.png,train
344,crag_18_29.png,train
345,crag_2_17.png,train
346,crag_51_140.png,train
347,crag_35_55.png,train
348,crag_37_93.png,train
349,crag_57_9.png,train
350,crag_24_97.png,train
351,crag_56_8.png,train
352,crag_50_112.png,train
353,crag_48_3.png,train
354,crag_28_106.png,train
355,crag_29_109.png,train
356,crag_22_52.png,train
357,crag_51_45.png,train
358,crag_13_143.png,train
359,crag_31_117.png,train
360,crag_34_121.png,train
361,crag_61_53.png,train
362,crag_55_65.png,train
363,crag_47_79.png,train
364,crag_36_132.png,train
365,crag_29_130.png,train
366,crag_10_93.png,train
367,crag_43_72.png,train
368,crag_45_11.png,train
369,crag_5_109.png,train
370,crag_31_101.png,train
371,crag_28_54.png,train
372,crag_38_87.png,train
373,crag_12_3.png,train
374,crag_31_107.png,train
375,crag_31_42.png,train
376,crag_61_21.png,train
377,crag_45_65.png,train
378,crag_34_101.png,train
379,crag_59_126.png,train
380,crag_33_95.png,train
381,crag_54_26.png,train
382,crag_43_97.png,train
383,crag_8_136.png,train
384,crag_23_137.png,train
385,crag_64_6.png,train
386,crag_46_130.png,train
387,crag_42_120.png,train
388,crag_29_79.png,train
389,crag_5_113.png,train
390,crag_34_17.png,train
391,crag_41_54.png,train
392,crag_21_143.png,train
393,crag_45_116.png,train
394,crag_9_36.png,train
395,crag_39_108.png,train
396,crag_61_95.png,train
397,crag_29_131.png,train
398,crag_42_56.png,train
399,crag_48_50.png,train
400,crag_59_105.png,train
401,crag_60_4.png,train
402,crag_24_114.png,train
403,crag_31_114.png,train
404,crag_4_23.png,train
405,crag_24_107.png,train
406,crag_64_96.png,train
407,crag_59_99.png,train
408,crag_61_12.png,train
409,crag_16_52.png,train
410,crag_43_19.png,train
411,crag_54_4.png,train
412,crag_36_130.png,train
413,crag_34_71.png,train
414,crag_58_93.png,train
415,crag_49_33.png,train
416,crag_47_68.png,train
417,crag_54_97.png,train
418,crag_6_62.png,train
419,crag_18_42.png,train
420,crag_19_62.png,train
421,crag_53_63.png,train
422,crag_19_101.png,train
423,crag_60_6.png,train
424,crag_38_19.png,train
425,crag_17_118.png,train
426,crag_63_19.png,train
427,crag_28_5.png,train
428,crag_51_6.png,train
429,crag_21_43.png,train
430,crag_62_8.png,train
431,crag_50_120.png,train
432,crag_32_6.png,train
433,crag_34_52.png,train
434,crag_37_119.png,train
435,crag_26_121.png,train
436,crag_53_97.png,train
437,crag_2_9.png,train
438,crag_38_32.png,train
439,crag_6_113.png,train
440,crag_3_24.png,train
441,crag_45_28.png,train
442,crag_23_34.png,train
443,crag_5_36.png,train
444,crag_16_82.png,train
445,crag_17_67.png,train
446,crag_36_125.png,train
447,crag_27_135.png,train
448,crag_40_50.png,train
449,crag_12_38.png,train
450,crag_58_31.png,train
451,crag_46_141.png,train
452,crag_1_30.png,train
453,crag_23_15.png,train
454,crag_48_9.png,train
455,crag_47_143.png,train
456,crag_54_15.png,train
457,crag_27_87.png,train
458,crag_62_130.png,train
459,crag_51_17.png,train
460,crag_7_54.png,train
461,crag_34_75.png,train
462,crag_20_66.png,train
463,crag_25_4.png,train
464,crag_9_136.png,train
465,crag_15_58.png,train
466,crag_43_116.png,train
467,crag_55_112.png,train
468,crag_5_41.png,train
469,crag_16_36.png,train
470,crag_48_73.png,train
471,crag_7_120.png,train
472,crag_24_46.png,train
473,crag_58_97.png,train
474,crag_31_134.png,train
475,crag_38_12.png,train
476,crag_16_133.png,train
477,crag_1_7.png,train
478,crag_12_97.png,train
479,crag_27_60.png,train
480,crag_17_105.png,train
481,crag_13_62.png,train
482,crag_18_62.png,train
483,crag_25_97.png,train
484,crag_22_85.png,train
485,crag_59_45.png,train
486,crag_61_105.png,train
487,crag_17_138.png,train
488,crag_13_6.png,train
489,crag_64_103.png,train
490,crag_6_85.png,train
491,crag_60_52.png,train
492,crag_16_40.png,train
493,crag_29_121.png,train
494,crag_32_78.png,train
495,crag_51_118.png,train
496,crag_7_121.png,train
497,crag_56_104.png,train
498,crag_43_25.png,train
499,crag_55_99.png,train
500,crag_1_93.png,train
501,crag_13_137.png,train
502,crag_26_123.png,train
503,crag_42_71.png,train
504,crag_51_100.png,train
505,crag_13_108.png,train
506,crag_59_63.png,train
507,crag_16_95.png,train
508,crag_9_46.png,train
509,crag_48_118.png,train
510,crag_7_19.png,train
511,crag_46_49.png,train
512,crag_49_126.png,train
513,crag_37_115.png,train
514,crag_43_115.png,train
515,crag_54_104.png,train
516,crag_14_50.png,train
517,crag_35_68.png,train
518,crag_21_84.png,train
519,crag_57_120.png,train
520,crag_4_7.png,train
521,crag_52_135.png,train
522,crag_59_13.png,train
523,crag_35_103.png,train
524,crag_56_60.png,train
525,crag_49_17.png,train
526,crag_31_41.png,train
527,crag_32_39.png,train
528,crag_53_140.png,train
529,crag_31_70.png,train
530,crag_36_115.png,train
531,crag_43_110.png,train
532,crag_61_55.png,train
533,crag_50_140.png,train
534,crag_63_119.png,train
535,crag_45_83.png,train
536,crag_54_17.png,train
537,crag_25_57.png,train
538,crag_35_100.png,train
539,crag_48_119.png,train
540,crag_50_21.png,train
541,crag_48_85.png,train
542,crag_28_143.png,train
543,crag_37_67.png,train
544,crag_64_44.png,train
545,crag_5_105.png,train
546,crag_1_20.png,train
547,crag_46_10.png,train
548,crag_28_92.png,train
549,crag_34_36.png,train
550,crag_52_43.png,train
551,crag_16_109.png,train
552,crag_1_63.png,train
553,crag_13_1.png,train
554,crag_15_60.png,train
555,crag_29_12.png,train
556,crag_55_82.png,train
557,crag_24_22.png,train
558,crag_35_140.png,train
559,crag_62_73.png,train
560,crag_34_97.png,train
561,crag_37_25.png,train
562,crag_17_134.png,train
563,crag_5_16.png,train
564,crag_42_89.png,train
565,crag_14_97.png,train
566,crag_53_28.png,train
567,crag_33_116.png,train
568,crag_6_135.png,train
569,crag_39_92.png,train
570,crag_12_45.png,train
571,crag_2_11.png,train
572,crag_59_98.png,train
573,crag_10_42.png,train
574,crag_63_129.png,train
575,crag_23_31.png,train
576,crag_14_117.png,train
577,crag_48_129.png,train
578,crag_42_91.png,train
579,crag_44_15.png,train
580,crag_5_35.png,train
581,crag_45_58.png,train
582,crag_25_130.png,train
583,crag_7_43.png,train
584,crag_62_80.png,train
585,crag_34_86.png,train
586,crag_7_115.png,train
587,crag_38_39.png,train
588,crag_57_62.png,train
589,crag_25_39.png,train
590,crag_15_142.png,train
591,crag_24_67.png,train
592,crag_41_6.png,train
593,crag_48_81.png,train
594,crag_39_68.png,train
595,crag_59_107.png,train
596,crag_32_99.png,train
597,crag_35_53.png,train
598,crag_9_39.png,train
599,crag_60_131.png,train
600,crag_25_90.png,train
601,crag_33_1.png,train
602,crag_31_110.png,train
603,crag_44_140.png,train
604,crag_7_73.png,train
605,crag_49_18.png,train
606,crag_19_90.png,train
607,crag_16_14.png,train
608,crag_15_94.png,train
609,crag_44_47.png,train
610,crag_41_7.png,train
611,crag_61_63.png,train
612,crag_1_1.png,train
613,crag_18_131.png,train
614,crag_22_82.png,train
615,crag_5_65.png,train
616,crag_59_1.png,train
617,crag_26_43.png,train
618,crag_12_129.png,train
619,crag_5_115.png,train
620,crag_62_134.png,train
621,crag_58_139.png,train
622,crag_37_121.png,train
623,crag_33_79.png,train
624,crag_42_70.png,train
625,crag_32_80.png,train
626,crag_35_33.png,train
627,crag_12_33.png,train
628,crag_26_67.png,train
629,crag_59_135.png,train
630,crag_50_50.png,train
631,crag_60_55.png,train
632,crag_30_69.png,train
633,crag_47_30.png,train
634,crag_7_138.png,train
635,crag_30_137.png,train
636,crag_4_120.png,train
637,crag_2_52.png,train
638,crag_15_105.png,train
639,crag_51_12.png,train
640,crag_59_35.png,train
641,crag_49_129.png,train
642,crag_39_91.png,train
643,crag_57_17.png,train
644,crag_21_109.png,train
645,crag_43_129.png,train
646,crag_56_11.png,train
647,crag_22_39.png,train
648,crag_58_7.png,train
649,crag_48_96.png,train
650,crag_20_5.png,train
651,crag_44_74.png,train
652,crag_23_70.png,train
653,crag_49_23.png,train
654,crag_11_142.png,train
655,crag_42_122.png,train
656,crag_1_102.png,train
657,crag_22_94.png,train
658,crag_55_91.png,train
659,crag_8_20.png,train
660,crag_43_9.png,train
661,crag_19_23.png,train
662,crag_59_128.png,train
663,crag_26_89.png,train
664,crag_41_136.png,train
665,crag_22_16.png,train
666,crag_55_102.png,train
667,crag_64_90.png,train
668,crag_37_11.png,train
669,crag_62_106.png,train
670,crag_19_114.png,train
671,crag_25_32.png,train
672,crag_3_127.png,train
673,crag_36_121.png,train
674,crag_3_116.png,train
675,crag_41_76.png,train
676,crag_36_134.png,train
677,crag_9_137.png,train
678,crag_22_43.png,train
679,crag_52_74.png,train
680,crag_19_49.png,train
681,crag_56_118.png,train
682,crag_17_11.png,train
683,crag_5_102.png,train
684,crag_52_112.png,train
685,crag_16_45.png,train
686,crag_4_35.png,train
687,crag_38_106.png,train
688,crag_7_117.png,train
689,crag_55_55.png,train
690,crag_55_39.png,train
691,crag_62_72.png,train
692,crag_28_121.png,train
693,crag_25_108.png,train
694,crag_18_54.png,train
695,crag_15_119.png,train
696,crag_52_11.png,train
697,crag_12_29.png,train
698,crag_28_130.png,train
699,crag_51_89.png,train
700,crag_28_40.png,train
701,crag_51_50.png,train
702,crag_10_141.png,train
703,crag_58_43.png,train
704,crag_61_15.png,train
705,crag_48_48.png,train
706,crag_47_101.png,train
707,crag_25_29.png,train
708,crag_62_71.png,train
709,crag_56_47.png,train
710,crag_40_141.png,train
711,crag_12_134.png,train
712,crag_38_74.png,train
713,crag_46_51.png,train
714,crag_14_85.png,train
715,crag_23_98.png,train
716,crag_54_39.png,train
717,crag_53_141.png,train
718,crag_15_26.png,train
719,crag_33_98.png,train
720,crag_27_26.png,train
721,crag_26_117.png,train
722,crag_56_55.png,train
723,crag_18_59.png,train
724,crag_61_24.png,train
725,crag_31_88.png,train
726,crag_5_76.png,train
727,crag_31_80.png,train
728,crag_16_99.png,train
729,crag_18_143.png,train
730,crag_39_3.png,train
731,crag_8_4.png,train
732,crag_21_11.png,train
733,crag_33_36.png,train
734,crag_33_6.png,train
735,crag_10_72.png,train
736,crag_24_90.png,train
737,crag_16_63.png,train
738,crag_11_23.png,train
739,crag_31_139.png,train
740,crag_60_105.png,train
741,crag_37_138.png,train
742,crag_59_84.png,train
743,crag_51_137.png,train
744,crag_64_9.png,train
745,crag_40_17.png,train
746,crag_20_116.png,train
747,crag_6_47.png,train
748,crag_16_44.png,train
749,crag_54_137.png,train
750,crag_31_142.png,train
751,crag_21_73.png,train
752,crag_30_77.png,train
753,crag_26_76.png,train
754,crag_28_47.png,train
755,crag_36_74.png,train
756,crag_12_13.png,train
757,crag_45_64.png,train
758,crag_23_86.png,train
759,crag_50_119.png,train
760,crag_10_122.png,train
761,crag_5_13.png,train
762,crag_8_16.png,train
763,crag_26_106.png,train
764,crag_32_67.png,train
765,crag_6_97.png,train
766,crag_44_123.png,train
767,crag_57_36.png,train
768,crag_2_141.png,train
769,crag_37_133.png,train
770,crag_25_56.png,train
771,crag_9_25.png,train
772,crag_51_66.png,train
773,crag_24_135.png,train
774,crag_23_114.png,train
775,crag_58_29.png,train
776,crag_19_78.png,train
777,crag_42_80.png,train
778,crag_56_26.png,train
779,crag_64_51.png,train
780,crag_22_3.png,train
781,crag_41_113.png,train
782,crag_28_97.png,train
783,crag_15_80.png,train
784,crag_45_136.png,train
785,crag_57_75.png,train
786,crag_3_125.png,train
787,crag_34_81.png,train
788,crag_48_135.png,train
789,crag_20_50.png,train
790,crag_11_22.png,train
791,crag_46_1.png,train
792,crag_61_116.png,train
793,crag_3_58.png,train
794,crag_1_17.png,train
795,crag_58_0.png,train
796,crag_18_89.png,train
797,crag_31_49.png,train
798,crag_38_50.png,train
799,crag_37_23.png,train
800,crag_9_85.png,train
801,crag_20_43.png,train
802,crag_48_130.png,train
803,crag_40_112.png,train
804,crag_49_58.png,train
805,crag_27_12.png,train
806,crag_57_121.png,train
807,crag_8_98.png,train
808,crag_6_117.png,train
809,crag_8_14.png,train
810,crag_56_68.png,train
811,crag_63_93.png,train
812,crag_21_5.png,train
813,crag_45_46.png,train
814,crag_60_76.png,train
815,crag_23_76.png,train
816,crag_64_25.png,train
817,crag_5_103.png,train
818,crag_25_28.png,train
819,crag_58_110.png,train
820,crag_17_56.png,train
821,crag_39_37.png,train
822,crag_52_62.png,train
823,crag_44_132.png,train
824,crag_59_74.png,train
825,crag_45_51.png,train
826,crag_52_10.png,train
827,crag_24_6.png,train
828,crag_45_34.png,train
829,crag_54_56.png,train
830,crag_44_115.png,train
831,crag_3_55.png,train
832,crag_39_99.png,train
833,crag_6_142.png,train
834,crag_51_82.png,train
835,crag_34_112.png,train
836,crag_22_97.png,train
837,crag_2_98.png,train
838,crag_5_33.png,train
839,crag_47_106.png,train
840,crag_14_80.png,train
841,crag_37_108.png,train
842,crag_3_22.png,train
843,crag_22_122.png,train
844,crag_19_91.png,train
845,crag_45_2.png,train
846,crag_44_75.png,train
847,crag_1_132.png,train
848,crag_46_131.png,train
849,crag_33_39.png,train
850,crag_21_125.png,train
851,crag_28_35.png,train
852,crag_62_28.png,train
853,crag_11_68.png,train
854,crag_1_60.png,train
855,crag_10_19.png,train
856,crag_14_51.png,train
857,crag_28_138.png,train
858,crag_54_74.png,train
859,crag_1_142.png,train
860,crag_63_49.png,train
861,crag_50_101.png,train
862,crag_61_111.png,train
863,crag_23_133.png,train
864,crag_5_131.png,train
865,crag_56_31.png,train
866,crag_25_47.png,train
867,crag_58_44.png,train
868,crag_2_68.png,train
869,crag_61_79.png,train
870,crag_16_100.png,train
871,crag_60_137.png,train
872,crag_55_78.png,train
873,crag_54_139.png,train
874,crag_43_103.png,train
875,crag_22_70.png,train
876,crag_31_135.png,train
877,crag_21_76.png,train
878,crag_64_135.png,train
879,crag_60_23.png,train
880,crag_21_75.png,train
881,crag_25_27.png,train
882,crag_32_49.png,train
883,crag_8_27.png,train
884,crag_16_68.png,train
885,crag_4_22.png,train
886,crag_16_116.png,train
887,crag_35_73.png,train
888,crag_20_67.png,train
889,crag_51_71.png,train
890,crag_53_41.png,train
891,crag_27_65.png,train
892,crag_32_141.png,train
893,crag_20_124.png,train
894,crag_32_26.png,train
895,crag_23_82.png,train
896,crag_47_14.png,train
897,crag_35_48.png,train
898,crag_47_20.png,train
899,crag_54_2.png,train
900,crag_19_108.png,train
901,crag_41_63.png,train
902,crag_56_17.png,train
903,crag_57_11.png,train
904,crag_13_91.png,train
905,crag_13_64.png,train
906,crag_44_9.png,train
907,crag_38_72.png,train
908,crag_10_134.png,train
909,crag_15_124.png,train
910,crag_23_134.png,train
911,crag_53_77.png,train
912,crag_25_86.png,train
913,crag_9_127.png,train
914,crag_45_62.png,train
915,crag_17_42.png,train
916,crag_30_2.png,train
917,crag_43_82.png,train
918,crag_58_102.png,train
919,crag_12_66.png,train
920,crag_17_29.png,train
921,crag_9_88.png,train
922,crag_58_73.png,train
923,crag_7_64.png,train
924,crag_20_37.png,train
925,crag_5_26.png,train
926,crag_49_70.png,train
927,crag_6_8.png,train
928,crag_26_135.png,train
929,crag_14_70.png,train
930,crag_15_29.png,train
931,crag_9_66.png,train
932,crag_26_6.png,train
933,crag_7_83.png,train
934,crag_23_32.png,train
935,crag_63_102.png,train
936,crag_15_127.png,train
937,crag_10_85.png,train
938,crag_53_0.png,train
939,crag_57_73.png,train
940,crag_10_36.png,train
941,crag_28_91.png,train
942,crag_51_69.png,train
943,crag_32_14.png,train
944,crag_60_38.png,train
945,crag_26_48.png,train
946,crag_43_105.png,train
947,crag_46_26.png,train
948,crag_36_142.png,train
949,crag_1_100.png,train
950,crag_28_13.png,train
951,crag_10_75.png,train
952,crag_34_102.png,train
953,crag_31_111.png,train
954,crag_61_39.png,train
955,crag_45_93.png,train
956,crag_36_6.png,train
957,crag_52_13.png,train
958,crag_7_62.png,train
959,crag_50_94.png,train
960,crag_24_28.png,train
961,crag_54_55.png,train
962,crag_57_131.png,train
963,crag_34_27.png,train
964,crag_19_81.png,train
965,crag_62_58.png,train
966,crag_4_60.png,train
967,crag_55_44.png,train
968,crag_61_97.png,train
969,crag_22_36.png,train
970,crag_20_112.png,train
971,crag_58_92.png,train
972,crag_49_13.png,train
973,crag_12_41.png,train
974,crag_24_50.png,train
975,crag_55_27.png,train
976,crag_51_39.png,train
977,crag_53_67.png,train
978,crag_17_87.png,train
979,crag_53_40.png,train
980,crag_8_99.png,train
981,crag_45_130.png,train
982,crag_47_23.png,train
983,crag_58_36.png,train
984,crag_1_23.png,train
985,crag_51_44.png,train
986,crag_14_99.png,train
987,crag_32_53.png,train
988,crag_64_52.png,train
989,crag_57_106.png,train
990,crag_20_101.png,train
991,crag_33_28.png,train
992,crag_9_128.png,train
993,crag_19_88.png,train
994,crag_16_42.png,train
995,crag_64_33.png,train
996,crag_27_112.png,train
997,crag_21_120.png,train
998,crag_46_9.png,train
999,crag_7_41.png,train
1000,crag_13_142.png,train
1001,crag_64_48.png,train
1002,crag_29_54.png,train
1003,crag_44_85.png,train
1004,crag_26_98.png,train
1005,crag_36_91.png,train
1006,crag_23_1.png,train
1007,crag_24_117.png,train
1008,crag_1_35.png,train
1009,crag_53_75.png,train
1010,crag_25_72.png,train
1011,crag_9_24.png,train
1012,crag_11_55.png,train
1013,crag_29_17.png,train
1014,crag_58_125.png,train
1015,crag_42_12.png,train
1016,crag_39_12.png,train
1017,crag_8_15.png,train
1018,crag_32_127.png,train
1019,crag_48_116.png,train
1020,crag_41_86.png,train
1021,crag_57_52.png,train
1022,crag_64_105.png,train
1023,crag_3_57.png,train
1024,crag_61_58.png,train
1025,crag_31_0.png,train
1026,crag_46_90.png,train
1027,crag_57_48.png,train
1028,crag_36_109.png,train
1029,crag_36_32.png,train
1030,crag_52_66.png,train
1031,crag_37_84.png,train
1032,crag_21_17.png,train
1033,crag_32_16.png,train
1034,crag_37_3.png,train
1035,crag_20_119.png,train
1036,crag_21_134.png,train
1037,crag_25_60.png,train
1038,crag_64_27.png,train
1039,crag_53_121.png,train
1040,crag_13_55.png,train
1041,crag_25_136.png,train
1042,crag_6_39.png,train
1043,crag_6_134.png,train
1044,crag_21_135.png,train
1045,crag_31_69.png,train
1046,crag_14_10.png,train
1047,crag_1_110.png,train
1048,crag_42_109.png,train
1049,crag_1_127.png,train
1050,crag_31_138.png,train
1051,crag_1_41.png,train
1052,crag_37_105.png,train
1053,crag_47_0.png,train
1054,crag_32_107.png,train
1055,crag_24_34.png,train
1056,crag_5_114.png,train
1057,crag_29_64.png,train
1058,crag_55_80.png,train
1059,crag_17_141.png,train
1060,crag_7_18.png,train
1061,crag_59_125.png,train
1062,crag_43_73.png,train
1063,crag_34_40.png,train
1064,crag_17_107.png,train
1065,crag_34_108.png,train
1066,crag_42_65.png,train
1067,crag_58_111.png,train
1068,crag_29_94.png,train
